data,ciutat,categoria,import
2025-04-27,Alacant,Roba,463.05
2025-05-18,València,Alimentació,455.75
2025-04-19,Barcelona,Llar,478.57
2025-02-09,Alacant,Roba,370.77
2025-02-12,Saragossa,Roba,103.0
2025-06-03,Barcelona,Llibres,231.7
2025-09-15,Sevilla,Roba,71.34
2025-12-01,Madrid,Esport,125.71
2025-08-21,València,Electrònica,30.62
2025-09-26,Madrid,Electrònica,NA
2025-12-23,Sevilla,Alimentació,107.03
2025-02-11,Barcelona,Electrònica,219.4
2025-09-14,Barcelona,Electrònica,12.32
2025-09-03,Sevilla,Electrònica,NA
2025-11-13,Bilbao,Roba,68.79
2025-08-27,Barcelona,Llibres,419.74
2025-03-28,València,Esport,125.97
2025-12-03,Madrid,Roba,372.81
2025-01-13,Barcelona,Alimentació,96.58
2025-09-14,Málaga,Llibres,170.89
2025-12-01,Saragossa,Joguines,147.71
2025-02-04,Madrid,Alimentació,
2025-07-16,Barcelona,Roba,163.28
2025-10-19,Barcelona,Electrònica,203.89
2025-04-07,Málaga,Esport,72.16
2025-03-09,Barcelona,Roba,488.77
2025-03-06,Bilbao,Electrònica,74.22
2025-01-04,Alacant,Llibres,27.95
2025-02-04,Girona,Roba,108.49
2025-10-04,Barcelona,Llibres,94.86
2025-07-04,"Barcelona, ES",Alimentació,300.86
2025-06-27,Málaga,Llibres,67.49
2025-05-06,València,Roba,152.48
2025-08-14,"Barcelona, ES",Alimentació,258.44
2025-07-07,Madrid,Llibres,NA
2025-10-12,Madrid,Joguines,336.66
2025-11-28,Málaga,Roba,277.32
2025-11-12,Barcelona,Llar,181.32
2025-02-11,Saragossa,Llar,205.12
2025-06-19,Málaga,Roba,449.13
2025-03-12,"Barcelona, ES",Joguines,34.99
2025-07-14,Madrid,Roba,496.35
2025-04-08,València,Esport,83.83
2025-08-25,Alacant,Roba,199.93
2025-12-11,Bilbao,Roba,292.38
2025-12-23,Alacant,Alimentació,440.94
2025-10-18,Málaga,Llibres,148.37
2025-12-25,Alacant,Llar,79.61
2025-02-11,València,Alimentació,432.39
2025-12-14,Alacant,Llibres,465.95
2025-06-09,Madrid,Llibres,276.52
2025-09-24,València,Llibres,209.41
2025-02-13,Saragossa,Alimentació,237.84
2025-11-08,Bilbao,Joguines,275.46
2025-11-03,València,Roba,338.54
2025-09-03,Barcelona,Joguines,102.38
2025-08-03,Barcelona,Electrònica,108.07
2025-03-13,Barcelona,Llibres,415.9
2025-01-04,Madrid,Esport,243.58
2025-09-23,Barcelona,Alimentació,141.17
2025-04-04,Barcelona,Electrònica,202.12
2025-04-19,Girona,Joguines,201.45
2025-06-21,Madrid,Alimentació,495.79
2025-11-06,Madrid,Llibres,376.57
2025-04-27,Barcelona,Electrònica,375.29
2025-10-28,"Barcelona, ES",Llibres,10.62
2025-07-27,Sevilla,Esport,44.56
2025-11-04,Barcelona,Llar,194.72
2025-05-19,València,Esport,494.84
2025-01-14,Saragossa,Esport,167.68
2025-10-04,Barcelona,Llar,178.2
2025-10-01,Barcelona,Joguines,286.0
2025-05-24,Sevilla,Joguines,101.37
2025-04-09,Alacant,Alimentació,334.61
2025-08-22,"Barcelona, ES",Llibres,398.31
2025-05-02,Málaga,Esport,136.32
2025-12-02,Alacant,Joguines,302.25
2025-01-03,Alacant,Esport,203.23
2025-05-19,Bilbao,Esport,46.1
2025-01-02,Málaga,Llibres,84.97
2025-01-05,Sevilla,Joguines,427.34
2025-02-13,Málaga,Electrònica,40.82
2025-10-20,Barcelona,Roba,477.61
2025-04-09,València,Llibres,154.67
2025-05-05,Alacant,Alimentació,41.97
2025-01-23,València,Llibres,419.48
2025-10-04,Barcelona,Esport,44.52
2025-08-04,Málaga,Electrònica,62.42
2025-03-26,Saragossa,Esport,463.48
2025-01-05,Madrid,Llar,7.13
2025-09-18,"Barcelona, ES",Electrònica,64.02
2025-09-15,Málaga,Roba,454.78
2025-12-03,Girona,Esport,220.89
2025-09-12,València,Roba,97.82
2025-02-08,Sevilla,Electrònica,NA
2025-11-16,Madrid,Electrònica,192.58
2025-10-10,Barcelona,Llibres,177.43
2025-01-03,Saragossa,Electrònica,112.81
2025-01-14,Sevilla,Llar,96.85
2025-02-14,Sevilla,Joguines,87.77
2025-06-06,Girona,Llar,447.24
2025-01-05,Bilbao,Roba,405.32
2025-12-15,Sevilla,Esport,141.58
2025-09-12,València,Esport,287.26
2025-10-08,Alacant,Electrònica,297.47
2025-11-23,Saragossa,Llar,469.84
2025-07-07,Madrid,Joguines,443.82
2025-03-15,Bilbao,Electrònica,197.91
2025-03-25,Bilbao,Llar,133.2
2025-01-16,Barcelona,Electrònica,430.22
2025-11-09,Barcelona,Alimentació,
2025-07-17,Bilbao,Llar,134.04
2025-12-17,València,Joguines,7.55
2025-11-27,València,Esport,337.8
2025-02-16,Barcelona,Alimentació,
2025-07-06,Barcelona,Llibres,178.83
2025-11-06,Barcelona,Alimentació,94.59
2025-09-05,Madrid,Esport,166.74
2025-03-17,Barcelona,Esport,152.09
2025-01-09,Barcelona,Llibres,137.65
2025-10-26,Barcelona,Roba,55.38
2025-02-08,Madrid,Electrònica,473.12
2025-06-07,Madrid,Joguines,464.18
2025-03-25,Bilbao,Esport,413.69
2025-07-10,Barcelona,Llibres,182.9
2025-08-18,Alacant,Esport,264.47
2025-01-05,Alacant,Electrònica,16.75
2025-05-04,Bilbao,Joguines,168.07
2025-05-03,Bilbao,Joguines,394.39
2025-09-25,Málaga,Llibres,237.42
2025-07-26,València,Llibres,68.8
2025-01-06,Barcelona,Esport,463.54
2025-04-01,Madrid,Joguines,490.76
2025-09-21,Saragossa,Electrònica,117.54
2025-09-19,Girona,Llibres,114.85
2025-11-20,Saragossa,Llibres,465.93
2025-04-27,Saragossa,Esport,162.87
2025-06-18,Madrid,Roba,393.2
2025-10-19,Madrid,Joguines,
2025-05-06,Sevilla,Llibres,
2025-07-20,Alacant,Esport,346.29
2025-06-05,Sevilla,Joguines,12.31
2025-02-24,Barcelona,Roba,124.09
2025-08-25,Madrid,Llar,46.08
2025-06-05,València,Electrònica,212.04
2025-09-03,Madrid,Esport,NA
2025-06-08,Bilbao,Esport,242.06
2025-07-20,Bilbao,Llibres,201.9
2025-05-10,València,Joguines,455.15
2025-06-26,Málaga,Electrònica,339.28
2025-04-24,Barcelona,Roba,154.23
2025-01-25,Barcelona,Electrònica,67.38
2025-02-24,Madrid,Alimentació,202.17
2025-02-11,Sevilla,Roba,423.69
2025-10-01,Madrid,Joguines,405.45
2025-01-06,Madrid,Roba,123.39
2025-04-08,Bilbao,Esport,339.45
2025-05-12,Barcelona,Alimentació,164.47
2025-09-26,Barcelona,Llar,143.37
2025-03-20,València,Alimentació,346.63
2025-10-03,València,Electrònica,475.88
2025-10-05,Málaga,Electrònica,206.6
2025-09-25,Barcelona,Electrònica,124.17
2025-03-13,Madrid,Alimentació,495.31
2025-01-13,Madrid,Alimentació,377.0
2025-04-04,Málaga,Esport,27.35
2025-09-25,Alacant,Roba,
2025-03-02,València,Llibres,57.59
2025-04-21,Madrid,Roba,247.26
2025-08-03,Bilbao,Electrònica,NA
2025-01-06,Saragossa,Llibres,54.23
2025-03-06,Málaga,Llar,340.12
2025-12-16,Barcelona,Llibres,485.06
2025-05-01,Saragossa,Esport,406.89
2025-03-08,Barcelona,Joguines,364.84
2025-04-05,Girona,Electrònica,327.19
2025-08-15,Málaga,Esport,146.01
2025-07-10,València,Roba,224.75
2025-12-04,Bilbao,Joguines,340.45
2025-12-04,Alacant,Llibres,251.98
2025-07-23,València,Electrònica,331.12
2025-11-25,València,Alimentació,
2025-10-06,Sevilla,Joguines,163.97
2025-09-02,València,Electrònica,314.35
2025-03-05,Madrid,Llibres,241.84
2025-09-22,Alacant,Electrònica,413.82
2025-11-14,Barcelona,Alimentació,103.22
2025-08-04,Sevilla,Esport,435.16
2025-07-27,Bilbao,Llibres,258.75
2025-07-08,Málaga,Electrònica,423.67
2025-10-10,Barcelona,Electrònica,
2025-12-08,València,Roba,126.6
2025-09-19,Málaga,Alimentació,353.0
2025-02-07,Barcelona,Llar,331.06
2025-09-28,Madrid,Esport,485.59
2025-09-23,Madrid,Llar,104.84
2025-11-16,València,Esport,492.79
2025-04-17,Barcelona,Electrònica,141.02
2025-01-27,Madrid,Roba,216.85
2025-05-06,València,Joguines,114.06
2025-06-03,"Barcelona, ES",Llar,143.43
2025-06-08,Alacant,Alimentació,418.04
2025-11-13,Madrid,Joguines,237.28
2025-07-09,Sevilla,Esport,215.8
2025-03-09,"Barcelona, ES",Esport,186.97
2025-02-01,Madrid,Llibres,7.88
2025-07-19,Barcelona,Esport,194.62
2025-06-28,Barcelona,Joguines,433.85
2025-03-25,València,Llar,93.76
2025-04-24,Madrid,Electrònica,294.23
2025-04-09,Saragossa,Roba,41.11
2025-10-04,Madrid,Joguines,188.77
2025-01-06,Barcelona,Alimentació,249.25
2025-09-28,Saragossa,Joguines,366.31
2025-01-10,Málaga,Llar,234.5
2025-03-12,Barcelona,Esport,329.44
2025-08-01,Barcelona,Llibres,71.31
2025-05-15,Sevilla,Joguines,492.6
2025-03-25,Madrid,Llar,441.01
2025-12-02,Alacant,Llibres,161.74
2025-12-13,València,Joguines,10.82
2025-04-14,Bilbao,Llibres,432.13
2025-09-14,Barcelona,Electrònica,73.47
2025-03-01,Málaga,Joguines,NA
2025-12-22,Sevilla,Esport,67.62
2025-05-25,Alacant,Esport,496.46
2025-04-14,Málaga,Llibres,16.36
2025-09-06,Alacant,Llibres,205.71
2025-12-24,Bilbao,Llibres,9.32
2025-06-21,Saragossa,Esport,445.87
2025-10-05,Barcelona,Roba,143.57
2025-12-27,Barcelona,Joguines,134.47
2025-06-25,Málaga,Esport,190.23
2025-11-28,Barcelona,Electrònica,149.43
2025-02-16,Madrid,Esport,447.82
2025-11-02,Sevilla,Electrònica,264.34
2025-09-19,Bilbao,Llibres,146.49
2025-11-03,Barcelona,Electrònica,36.62
2025-07-13,Málaga,Roba,110.72
2025-06-07,Sevilla,Llibres,259.95
2025-04-16,Madrid,Roba,29.72
2025-01-20,Bilbao,Electrònica,260.58
2025-06-13,Madrid,Electrònica,408.74
2025-09-09,Barcelona,Esport,NA
2025-08-26,Málaga,Electrònica,305.12
2025-12-18,Bilbao,Alimentació,55.9
2025-02-04,Madrid,Llar,400.42
2025-07-04,Barcelona,Esport,416.64
2025-08-12,Sevilla,Llibres,333.68
2025-03-14,Barcelona,Joguines,NA
2025-06-28,Barcelona,Esport,98.85
2025-06-21,Sevilla,Esport,166.94
2025-12-05,Sevilla,Alimentació,123.51
2025-04-19,Bilbao,Joguines,85.73
2025-03-13,València,Alimentació,453.18
2025-12-16,Madrid,Electrònica,168.47
2025-05-14,València,Llar,107.97
2025-04-01,Barcelona,Esport,83.01
2025-08-06,València,Llar,282.29
2025-11-08,Madrid,Electrònica,406.45
2025-12-02,Barcelona,Alimentació,188.46
2025-05-14,Barcelona,Alimentació,
2025-09-15,Málaga,Electrònica,284.33
2025-08-05,Málaga,Joguines,
2025-08-25,Málaga,Esport,423.08
2025-08-26,València,Llar,475.31
2025-02-04,Málaga,Esport,162.92
2025-12-24,València,Esport,103.22
2025-10-02,Barcelona,Electrònica,28.78
2025-03-23,Málaga,Alimentació,339.19
2025-08-07,Málaga,Electrònica,331.03
2025-12-22,València,Llar,311.43
2025-12-14,Alacant,Llibres,317.29
2025-02-13,Madrid,Esport,387.08
2025-07-25,València,Roba,NA
2025-10-24,Saragossa,Esport,101.41
2025-05-01,Barcelona,Llibres,84.93
2025-05-05,Alacant,Llar,185.44
2025-08-20,Barcelona,Llibres,419.71
2025-10-03,Girona,Alimentació,353.19
2025-08-01,Madrid,Roba,125.41
2025-01-25,Barcelona,Llar,295.44
2025-02-11,Barcelona,Llibres,39.28
2025-12-27,Málaga,Llar,
2025-09-02,Barcelona,Roba,360.3
2025-11-09,Málaga,Roba,432.44
2025-04-08,Madrid,Esport,107.47
2025-08-03,Bilbao,Electrònica,204.45
2025-10-03,Málaga,Llar,448.64
2025-09-14,Alacant,Llar,341.0
2025-04-26,Barcelona,Alimentació,497.48
2025-08-23,Barcelona,Llibres,185.61
2025-09-05,Madrid,Esport,429.86
2025-10-06,Alacant,Llar,148.6
2025-01-26,Barcelona,Llibres,74.92
2025-09-13,Bilbao,Electrònica,374.41
2025-01-11,Barcelona,Electrònica,172.27
2025-04-27,Barcelona,Electrònica,327.59
2025-12-02,Málaga,Llibres,494.23
2025-06-14,Málaga,Alimentació,357.82
2025-04-26,Barcelona,Electrònica,NA
2025-01-19,Barcelona,Joguines,121.22
2025-09-15,Sevilla,Llibres,
2025-05-28,Málaga,Electrònica,323.63
2025-04-11,Saragossa,Roba,274.16
2025-10-25,Barcelona,Llibres,NA
2025-12-08,Barcelona,Roba,318.51
2025-07-14,Barcelona,Joguines,89.34
2025-11-01,València,Joguines,492.6
2025-11-21,València,Electrònica,492.15
2025-10-10,Girona,Llibres,385.71
2025-01-28,Madrid,Llibres,496.79
2025-02-02,Alacant,Llibres,109.99
2025-12-08,Barcelona,Esport,465.28
2025-10-15,Bilbao,Roba,51.86
2025-10-04,Girona,Alimentació,305.17
2025-08-14,Girona,Roba,379.95
2025-02-13,"Barcelona, ES",Llar,434.05
2025-09-16,València,Joguines,330.81
2025-09-26,Alacant,Llar,219.06
2025-09-22,Bilbao,Electrònica,329.1
2025-11-06,València,Llar,83.66
